52,4/28/2021,118,0.22, ,0, ,601, ,9.7, ,78.4, ,49.6, ,61.8, ,89, ,24, ,51, ,43.8, ,4, ,96.2, ,61.7, 
52,4/29/2021,119,0.24, ,0, ,599, ,10.2, ,86.5, ,49.5, ,65.8, ,91, ,21, ,47, ,45, ,4.7, ,113.5, ,62.6, 
52,4/30/2021,120,0.19, ,0, ,586, ,12.4, ,75.9, ,48.7, ,58.3, ,94, ,46, ,74, ,50.2, ,3.6, ,85.4, ,63.1, 
52,5/1/2021,121,0.16, ,0, ,554, ,12.2, ,67.6, ,49, ,55.5, ,94, ,60, ,81, ,49.7, ,3.6, ,86.4, ,63.8, 
52,5/2/2021,122,0.18, ,0, ,592, ,11.1, ,68.7, ,46, ,55.5, ,91, ,52, ,74, ,47.4, ,4, ,95.4, ,63.9, 
52,5/3/2021,123,0.21, ,0, ,598, ,11.2, ,77.7, ,44.7, ,59.8, ,95, ,34, ,64, ,47.4, ,3.5, ,83.2, ,63.6, 
54,4/27/2021,117,--,N,0, ,638, ,7, ,73.1, ,45.3, ,58.9, ,73, ,18, ,41, ,35.3, ,7.2, ,172.9, ,69.6, 
54,4/28/2021,118,--,N,0, ,650, ,6.7, ,82.5, ,47.9, ,66.3, ,59, ,14, ,30, ,34.3, ,4.6, ,109.5, ,71.3, 
54,4/29/2021,119,--,N,0, ,639, ,7.4, ,89.2, ,48.8, ,70.7, ,51, ,14, ,29, ,36.9, ,4, ,95.8, ,73.6, 
54,4/30/2021,120,--,N,0, ,627, ,8.6, ,93, ,54.9, ,75.8, ,63, ,15, ,28, ,40.6, ,5.3, ,127.1, ,76, 
54,5/1/2021,121,--,N,0, ,596, ,7.7, ,85.4, ,57, ,70.8, ,48, ,17, ,30, ,37.7, ,7.9, ,190.4, ,77.5, 
54,5/2/2021,122,--,N,0, ,635, ,7.3, ,83, ,49.5, ,66.8, ,67, ,15, ,33, ,36.6, ,9.2, ,220.7, ,77.4, 
54,5/3/2021,123,--,N,0, ,734,R,6, ,86.4, ,59.5, ,77.4, ,48, ,11, ,19, ,31.5, ,8.9, ,212.4, ,78.1, 
56,4/27/2021,117,0.26, ,0, ,657, ,8.4, ,76, ,43.1, ,60.6, ,84, ,24, ,47, ,40.2, ,9, ,216.3, ,59.7, 
