"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/17/2021","AirNow","060670006","1","0.034","ppm","31","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/18/2021","AirNow","060670006","1","0.039","ppm","36","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/19/2021","AirNow","060670006","1","0.037","ppm","34","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/20/2021","AirNow","060670006","1","0.026","ppm","24","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/21/2021","AirNow","060670006","1","0.029","ppm","27","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/22/2021","AirNow","060670006","1","0.031","ppm","29","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/23/2021","AirNow","060670006","1","0.028","ppm","26","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/24/2021","AirNow","060670006","1","0.029","ppm","27","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/25/2021","AirNow","060670006","1","0.035","ppm","32","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/26/2021","AirNow","060670006","1","0.038","ppm","35","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/29/2021","AirNow","060670006","1","0.031","ppm","29","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/30/2021","AirNow","060670006","1","0.035","ppm","32","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/31/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/01/2021","AirNow","060670006","1","0.036","ppm","33","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/02/2021","AirNow","060670006","1","0.03","ppm","28","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/03/2021","AirNow","060670006","1","0.033","ppm","31","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/04/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/05/2021","AirNow","060670006","1","0.036","ppm","33","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/06/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/07/2021","AirNow","060670006","1","0.039","ppm","36","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/08/2021","AirNow","060670006","1","0.037","ppm","34","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/09/2021","AirNow","060670006","1","0.038","ppm","35","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/10/2021","AirNow","060670006","1","0.039","ppm","36","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/12/2021","AirNow","060670006","1","0.032","ppm","30","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/13/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/14/2021","AirNow","060670006","1","0.039","ppm","36","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/15/2021","AirNow","060670006","1","0.032","ppm","30","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/16/2021","AirNow","060670006","1","0.036","ppm","33","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/17/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/19/2021","AirNow","060670006","1","0.033","ppm","31","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/20/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/21/2021","AirNow","060670006","1","0.037","ppm","34","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/22/2021","AirNow","060670006","1","0.037","ppm","34","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/23/2021","AirNow","060670006","1","0.043","ppm","40","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/24/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","18","75.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/25/2021","AirNow","060670006","1","0.041","ppm","38","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/26/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/27/2021","AirNow","060670006","1","0.043","ppm","40","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"02/28/2021","AirNow","060670006","1","0.045","ppm","42","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/01/2021","AirNow","060670006","1","0.052","ppm","48","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/02/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/03/2021","AirNow","060670006","1","0.038","ppm","35","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/06/2021","AirNow","060670006","1","0.047","ppm","44","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/07/2021","AirNow","060670006","1","0.038","ppm","35","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/08/2021","AirNow","060670006","1","0.049","ppm","45","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/09/2021","AirNow","060670006","1","0.043","ppm","40","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/10/2021","AirNow","060670006","1","0.034","ppm","31","Sacramento-Del Paso Manor","18","75.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/11/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/12/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/13/2021","AirNow","060670006","1","0.04","ppm","37","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/14/2021","AirNow","060670006","1","0.045","ppm","42","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/15/2021","AirNow","060670006","1","0.039","ppm","36","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/16/2021","AirNow","060670006","1","0.038","ppm","35","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/17/2021","AirNow","060670006","1","0.037","ppm","34","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/18/2021","AirNow","060670006","1","0.033","ppm","31","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/19/2021","AirNow","060670006","1","0.044","ppm","41","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/20/2021","AirNow","060670006","1","0.044","ppm","41","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/21/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/22/2021","AirNow","060670006","1","0.038","ppm","35","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/23/2021","AirNow","060670006","1","0.047","ppm","44","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/25/2021","AirNow","060670006","1","0.042","ppm","39","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/26/2021","AirNow","060670006","1","0.044","ppm","41","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/27/2021","AirNow","060670006","1","0.049","ppm","45","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/28/2021","AirNow","060670006","1","0.053","ppm","49","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/30/2021","AirNow","060670006","1","0.047","ppm","44","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"03/31/2021","AirNow","060670006","1","0.06","ppm","67","Sacramento-Del Paso Manor","23","96.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/01/2021","AirNow","060670006","1","0.067","ppm","90","Sacramento-Del Paso Manor","18","75.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/02/2021","AirNow","060670006","1","0.064","ppm","80","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/03/2021","AirNow","060670006","1","0.052","ppm","48","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/04/2021","AirNow","060670006","1","0.049","ppm","45","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/05/2021","AirNow","060670006","1","0.046","ppm","43","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/06/2021","AirNow","060670006","1","0.052","ppm","48","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/07/2021","AirNow","060670006","1","0.048","ppm","44","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/08/2021","AirNow","060670006","1","0.051","ppm","47","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/09/2021","AirNow","060670006","1","0.05","ppm","46","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/10/2021","AirNow","060670006","1","0.053","ppm","49","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/11/2021","AirNow","060670006","1","0.052","ppm","48","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/12/2021","AirNow","060670006","1","0.054","ppm","50","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/13/2021","AirNow","060670006","1","0.05","ppm","46","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/14/2021","AirNow","060670006","1","0.05","ppm","46","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/15/2021","AirNow","060670006","1","0.054","ppm","50","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/16/2021","AirNow","060670006","1","0.051","ppm","47","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/17/2021","AirNow","060670006","1","0.054","ppm","50","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/18/2021","AirNow","060670006","1","0.055","ppm","51","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/19/2021","AirNow","060670006","1","0.054","ppm","50","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/20/2021","AirNow","060670006","1","0.046","ppm","43","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/21/2021","AirNow","060670006","1","0.052","ppm","48","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/22/2021","AirNow","060670006","1","0.046","ppm","43","Sacramento-Del Paso Manor","18","75.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/23/2021","AirNow","060670006","1","0.049","ppm","45","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/24/2021","AirNow","060670006","1","0.047","ppm","44","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/25/2021","AirNow","060670006","1","0.045","ppm","42","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/26/2021","AirNow","060670006","1","0.047","ppm","44","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/27/2021","AirNow","060670006","1","0.044","ppm","41","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/28/2021","AirNow","060670006","1","0.054","ppm","50","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/29/2021","AirNow","060670006","1","0.065","ppm","84","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"04/30/2021","AirNow","060670006","1","0.056","ppm","54","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"05/01/2021","AirNow","060670006","1","0.039","ppm","36","Sacramento-Del Paso Manor","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"05/02/2021","AirNow","060670006","1","0.047","ppm","44","Sacramento-Del Paso Manor","21","88.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.6137790009202","-121.368014"
"01/01/2021","AirNow","060670010","1","0.018","ppm","17","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/02/2021","AirNow","060670010","1","0.015","ppm","14","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/03/2021","AirNow","060670010","1","0.014","ppm","13","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/04/2021","AirNow","060670010","1","0.026","ppm","24","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/05/2021","AirNow","060670010","1","0.021","ppm","19","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/06/2021","AirNow","060670010","1","0.011","ppm","10","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/07/2021","AirNow","060670010","1","0.011","ppm","10","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/08/2021","AirNow","060670010","1","0.013","ppm","12","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/09/2021","AirNow","060670010","1","0.016","ppm","15","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/10/2021","AirNow","060670010","1","0.019","ppm","18","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/11/2021","AirNow","060670010","1","0.017","ppm","16","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/12/2021","AirNow","060670010","1","0.012","ppm","11","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/13/2021","AirNow","060670010","1","0.019","ppm","18","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/14/2021","AirNow","060670010","1","0.007","ppm","6","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/15/2021","AirNow","060670010","1","0.018","ppm","17","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/16/2021","AirNow","060670010","1","0.018","ppm","17","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/17/2021","AirNow","060670010","1","0.026","ppm","24","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/18/2021","AirNow","060670010","1","0.034","ppm","31","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/19/2021","AirNow","060670010","1","0.03","ppm","28","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/20/2021","AirNow","060670010","1","0.024","ppm","22","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/21/2021","AirNow","060670010","1","0.024","ppm","22","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/22/2021","AirNow","060670010","1","0.027","ppm","25","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/23/2021","AirNow","060670010","1","0.023","ppm","21","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/24/2021","AirNow","060670010","1","0.023","ppm","21","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/25/2021","AirNow","060670010","1","0.032","ppm","30","Sacramento-1309 T Street","24","100.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/26/2021","AirNow","060670010","1","0.032","ppm","30","Sacramento-1309 T Street","18","75.0000","44201","Ozone","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
